n,t,dt,action,error
33351,3.7189901100263924e-05,1e-12,accept,9.05391122965636e-20
33352,3.718990210026393e-05,1e-12,accept,9.074503490666532e-20
33353,3.718990310026393e-05,1e-12,accept,9.064229373093826e-20
33354,3.718990410026393e-05,1e-12,accept,9.058452357598218e-20
33355,3.7189905100263935e-05,1e-12,accept,9.056222934710643e-20
33356,3.718990610026394e-05,1e-12,accept,9.068643005196726e-20
33357,3.718990710026394e-05,1e-12,accept,9.04096352177857e-20
33358,3.7189908100263944e-05,1e-12,accept,9.06349343644721e-20
33359,3.7189909100263946e-05,1e-12,accept,9.056139459291547e-20
33360,3.718991010026395e-05,1e-12,accept,9.038402736034563e-20
33361,3.718991110026395e-05,1e-12,accept,9.044522199908477e-20
33362,3.7189912100263955e-05,1e-12,accept,9.044930917347693e-20
33363,3.718991310026396e-05,1e-12,accept,9.052879285824196e-20
33364,3.718991410026396e-05,1e-12,accept,9.056647821895088e-20
33365,3.718991510026396e-05,1e-12,accept,9.061869356244784e-20
33366,3.7189916100263966e-05,1e-12,accept,9.050648331097754e-20
33367,3.718991710026397e-05,1e-12,accept,9.061821142913859e-20
33368,3.718991810026397e-05,1e-12,accept,9.041647657258262e-20
33369,3.7189919100263974e-05,1e-12,accept,9.065532826429734e-20
33370,3.718992010026398e-05,1e-12,accept,9.040063358966935e-20
33371,3.718992110026398e-05,1e-12,accept,9.04114256558321e-20
33372,3.718992210026398e-05,1e-12,accept,9.049103375171706e-20
33373,3.7189923100263985e-05,1e-12,accept,9.053623504130031e-20
33374,3.718992410026399e-05,1e-12,accept,9.055513047438356e-20
33375,3.718992510026399e-05,1e-12,accept,9.057692531912084e-20
33376,3.7189926100263994e-05,1e-12,accept,9.03815239657534e-20
33377,3.7189927100263996e-05,1e-12,accept,9.054485410923233e-20
33378,3.7189928100264e-05,1e-12,accept,9.0508961066676e-20
33379,3.7189929100264e-05,1e-12,accept,9.053146143711315e-20
33380,3.7189930100264005e-05,1e-12,accept,9.050134869959034e-20
33381,3.718993110026401e-05,1e-12,accept,9.046512729907898e-20
33382,3.718993210026401e-05,1e-12,accept,9.049911643953693e-20
33383,3.718993310026401e-05,1e-12,accept,9.058453179970561e-20
33384,3.7189934100264016e-05,1e-12,accept,9.049672602639793e-20
33385,3.718993510026402e-05,1e-12,accept,9.05765791736893e-20
33386,3.718993610026402e-05,1e-12,accept,9.047686127783607e-20
33387,3.7189937100264024e-05,1e-12,accept,9.05027976720357e-20
33388,3.718993810026403e-05,1e-12,accept,9.063239984552735e-20
33389,3.718993910026403e-05,1e-12,accept,9.050281152653226e-20
33390,3.718994010026403e-05,1e-12,accept,9.045846266004473e-20
33391,3.7189941100264035e-05,1e-12,accept,9.050747565143577e-20
33392,3.718994210026404e-05,1e-12,accept,9.051418493490581e-20
33393,3.718994310026404e-05,1e-12,accept,9.060779492322318e-20
33394,3.7189944100264044e-05,1e-12,accept,9.048391738788079e-20
33395,3.7189945100264046e-05,1e-12,accept,9.053472155789552e-20
33396,3.718994610026405e-05,1e-12,accept,9.056961372007448e-20
33397,3.718994710026405e-05,1e-12,accept,9.054436745572649e-20
33398,3.7189948100264055e-05,1e-12,accept,9.062433660784704e-20
33399,3.718994910026406e-05,1e-12,accept,9.044804604723526e-20
33400,3.718995010026406e-05,1e-12,accept,9.053328759928712e-20
33401,3.718995110026406e-05,1e-12,accept,9.053080626451719e-20
33402,3.7189952100264066e-05,1e-12,accept,9.055070557044167e-20
33403,3.718995310026407e-05,1e-12,accept,9.04656171216354e-20
33404,3.718995410026407e-05,1e-12,accept,9.064804898959161e-20
33405,3.7189955100264074e-05,1e-12,accept,9.054026988712626e-20
33406,3.718995610026408e-05,1e-12,accept,9.058289620829967e-20
33407,3.718995710026408e-05,1e-12,accept,9.056874694238507e-20
33408,3.718995810026408e-05,1e-12,accept,9.050273957242691e-20
33409,3.7189959100264085e-05,1e-12,accept,9.053482231579945e-20
33410,3.718996010026409e-05,1e-12,accept,9.04803751445094e-20
33411,3.718996110026409e-05,1e-12,accept,9.059123790824106e-20
33412,3.7189962100264094e-05,1e-12,accept,9.044983024504672e-20
33413,3.7189963100264096e-05,1e-12,accept,9.05284355867222e-20
33414,3.71899641002641e-05,1e-12,accept,9.052171363087121e-20
33415,3.71899651002641e-05,1e-12,accept,9.052957898421854e-20
33416,3.7189966100264105e-05,1e-12,accept,9.039358575799839e-20
33417,3.718996710026411e-05,1e-12,accept,9.050627267218967e-20
33418,3.718996810026411e-05,1e-12,accept,9.056603809850921e-20
33419,3.718996910026411e-05,1e-12,accept,9.048597986595569e-20
33420,3.7189970100264116e-05,1e-12,accept,9.043591058709767e-20
33421,3.718997110026412e-05,1e-12,accept,9.052647728863273e-20
33422,3.718997210026412e-05,1e-12,accept,9.050771191467771e-20
33423,3.7189973100264124e-05,1e-12,accept,9.061290262879457e-20
33424,3.718997410026413e-05,1e-12,accept,9.056310166330696e-20
33425,3.718997510026413e-05,1e-12,accept,9.058783894441805e-20
33426,3.718997610026413e-05,1e-12,accept,9.051971874995798e-20
33427,3.7189977100264135e-05,1e-12,accept,9.04996375125296e-20
33428,3.718997810026414e-05,1e-12,accept,9.055512912391511e-20
33429,3.718997910026414e-05,1e-12,accept,9.0517636766649e-20
33430,3.7189980100264144e-05,1e-12,accept,9.059136259194474e-20
33431,3.7189981100264147e-05,1e-12,accept,9.055873706724012e-20
33432,3.718998210026415e-05,1e-12,accept,9.057153293578259e-20
33433,3.718998310026415e-05,1e-12,accept,9.052433709755444e-20
33434,3.7189984100264155e-05,1e-12,accept,9.052483777561167e-20
33435,3.718998510026416e-05,1e-12,accept,9.066518989464775e-20
33436,3.718998610026416e-05,1e-12,accept,9.054720937953774e-20
33437,3.718998710026416e-05,1e-12,accept,9.059127572901114e-20
33438,3.7189988100264166e-05,1e-12,accept,9.050120276696262e-20
33439,3.718998910026417e-05,1e-12,accept,9.05056945286388e-20
33440,3.718999010026417e-05,1e-12,accept,9.059934768640528e-20
33441,3.7189991100264174e-05,1e-12,accept,9.053599103809636e-20
33442,3.718999210026418e-05,1e-12,accept,9.056751598629587e-20
33443,3.718999310026418e-05,1e-12,accept,9.0574234158139e-20
33444,3.718999410026418e-05,1e-12,accept,9.052282537634614e-20
33445,3.7189995100264185e-05,1e-12,accept,9.05684235349322e-20
33446,3.718999610026419e-05,1e-12,accept,9.048007418321875e-20
33447,3.718999710026419e-05,1e-12,accept,9.053692865977497e-20
33448,3.7189998100264194e-05,1e-12,accept,9.067514398698642e-20
33449,3.7189999100264197e-05,1e-12,accept,9.048101702835086e-20
33450,3.71900001002642e-05,1e-12,accept,9.052110907935501e-20
33451,3.71900011002642e-05,1e-12,accept,9.050801914995069e-20
33452,3.7190002100264205e-05,1e-12,accept,9.056967114292207e-20
33453,3.719000310026421e-05,1e-12,accept,9.050351572489915e-20
33454,3.719000410026421e-05,1e-12,accept,9.048627284273212e-20
33455,3.719000510026421e-05,1e-12,accept,9.053671082984009e-20
33456,3.7190006100264216e-05,1e-12,accept,9.051414931104762e-20
33457,3.719000710026422e-05,1e-12,accept,9.0417212245442e-20
33458,3.719000810026422e-05,1e-12,accept,9.048051284000451e-20
33459,3.7190009100264224e-05,1e-12,accept,9.055267804923627e-20
33460,3.719001010026423e-05,1e-12,accept,9.060556677330351e-20
33461,3.719001110026423e-05,1e-12,accept,9.05944379057741e-20
33462,3.719001210026423e-05,1e-12,accept,9.055025390243843e-20
33463,3.7190013100264236e-05,1e-12,accept,9.049672604343889e-20
33464,3.719001410026424e-05,1e-12,accept,9.053412715804757e-20
33465,3.719001510026424e-05,1e-12,accept,9.048038344612001e-20
33466,3.7190016100264244e-05,1e-12,accept,9.041014654132293e-20
33467,3.719001710026425e-05,1e-12,accept,9.066617456061425e-20
33468,3.719001810026425e-05,1e-12,accept,9.040657451357734e-20
33469,3.719001910026425e-05,1e-12,accept,9.041627487670545e-20
33470,3.7190020100264255e-05,1e-12,accept,9.047691971013342e-20
33471,3.719002110026426e-05,1e-12,accept,9.062411271689308e-20
33472,3.719002210026426e-05,1e-12,accept,9.052410480322958e-20
33473,3.719002310026426e-05,1e-12,accept,9.059941118066834e-20
33474,3.7190024100264266e-05,1e-12,accept,9.041753825514593e-20
33475,3.719002510026427e-05,1e-12,accept,9.062432591528176e-20
33476,3.719002610026427e-05,1e-12,accept,9.050343295078612e-20
33477,3.7190027100264274e-05,1e-12,accept,9.051948597716808e-20
33478,3.719002810026428e-05,1e-12,accept,9.042323643881784e-20
33479,3.719002910026428e-05,1e-12,accept,9.048734381456262e-20
33480,3.719003010026428e-05,1e-12,accept,9.049636344365073e-20
33481,3.7190031100264286e-05,1e-12,accept,9.055233547046577e-20
33482,3.719003210026429e-05,1e-12,accept,9.060034511836203e-20
33483,3.719003310026429e-05,1e-12,accept,9.061152445893327e-20
33484,3.7190034100264294e-05,1e-12,accept,9.055514034189259e-20
33485,3.71900351002643e-05,1e-12,accept,9.041720752618988e-20
33486,3.71900361002643e-05,1e-12,accept,9.055849838229326e-20
33487,3.71900371002643e-05,1e-12,accept,9.05369458137159e-20
33488,3.7190038100264305e-05,1e-12,accept,9.054519755441798e-20
33489,3.719003910026431e-05,1e-12,accept,9.07154383449553e-20
33490,3.719004010026431e-05,1e-12,accept,9.064073830159912e-20
33491,3.719004110026431e-05,1e-12,accept,9.040097362403991e-20
33492,3.7190042100264316e-05,1e-12,accept,9.045989435315056e-20
33493,3.719004310026432e-05,1e-12,accept,9.057899901224159e-20
33494,3.719004410026432e-05,1e-12,accept,9.056612461810629e-20
33495,3.7190045100264324e-05,1e-12,accept,9.055410162734997e-20
33496,3.719004610026433e-05,1e-12,accept,9.038536234723733e-20
33497,3.719004710026433e-05,1e-12,accept,9.056479066146104e-20
33498,3.719004810026433e-05,1e-12,accept,9.049417728249907e-20
33499,3.7190049100264336e-05,1e-12,accept,9.055963795077454e-20
33500,3.719005010026434e-05,1e-12,accept,9.035408757402503e-20
33501,3.719005110026434e-05,1e-12,accept,9.05159626228937e-20
33502,3.7190052100264344e-05,1e-12,accept,9.055686325228259e-20
33503,3.719005310026435e-05,1e-12,accept,9.053137150126346e-20
33504,3.719005410026435e-05,1e-12,accept,9.064231005646129e-20
33505,3.719005510026435e-05,1e-12,accept,9.057169390668845e-20
33506,3.7190056100264355e-05,1e-12,accept,9.060568620758377e-20
33507,3.719005710026436e-05,1e-12,accept,9.047776666982919e-20
33508,3.719005810026436e-05,1e-12,accept,9.052594384953141e-20
33509,3.7190059100264363e-05,1e-12,accept,9.05512019546407e-20
33510,3.7190060100264366e-05,1e-12,accept,9.04388029297746e-20
33511,3.719006110026437e-05,1e-12,accept,9.051067604475123e-20
33512,3.719006210026437e-05,1e-12,accept,9.061506849411509e-20
33513,3.7190063100264375e-05,1e-12,accept,9.03605702542094e-20
33514,3.719006410026438e-05,1e-12,accept,9.042545797570348e-20
33515,3.719006510026438e-05,1e-12,accept,9.052019016549051e-20
33516,3.719006610026438e-05,1e-12,accept,9.063009023201139e-20
33517,3.7190067100264386e-05,1e-12,accept,9.05294889781102e-20
33518,3.719006810026439e-05,1e-12,accept,9.0486893368097e-20
33519,3.719006910026439e-05,1e-12,accept,9.04903744181613e-20
33520,3.7190070100264394e-05,1e-12,accept,9.04685820540837e-20
33521,3.71900711002644e-05,1e-12,accept,9.064594634143218e-20
33522,3.71900721002644e-05,1e-12,accept,9.038916573721228e-20
33523,3.71900731002644e-05,1e-12,accept,9.048478594741638e-20
33524,3.7190074100264405e-05,1e-12,accept,9.056879848070966e-20
33525,3.719007510026441e-05,1e-12,accept,9.042835026583915e-20
33526,3.719007610026441e-05,1e-12,accept,9.041833809836245e-20
33527,3.7190077100264413e-05,1e-12,accept,9.047244074339578e-20
33528,3.7190078100264416e-05,1e-12,accept,9.044889625829412e-20
33529,3.719007910026442e-05,1e-12,accept,9.052713499376929e-20
33530,3.719008010026442e-05,1e-12,accept,9.049590711102913e-20
33531,3.7190081100264425e-05,1e-12,accept,9.049997064722186e-20
33532,3.719008210026443e-05,1e-12,accept,9.050740130180318e-20
33533,3.719008310026443e-05,1e-12,accept,9.053946507609043e-20
33534,3.719008410026443e-05,1e-12,accept,9.046080203873309e-20
33535,3.7190085100264436e-05,1e-12,accept,9.048013268534127e-20
33536,3.719008610026444e-05,1e-12,accept,9.042255766804126e-20
33537,3.719008710026444e-05,1e-12,accept,9.049422334646264e-20
33538,3.7190088100264444e-05,1e-12,accept,9.057822009451362e-20
33539,3.719008910026445e-05,1e-12,accept,9.05232396523176e-20
33540,3.719009010026445e-05,1e-12,accept,9.051007940696384e-20
33541,3.719009110026445e-05,1e-12,accept,9.04961136935989e-20
33542,3.7190092100264455e-05,1e-12,accept,9.058305007881519e-20
33543,3.719009310026446e-05,1e-12,accept,9.042233959825773e-20
33544,3.719009410026446e-05,1e-12,accept,9.051076540497186e-20
33545,3.7190095100264464e-05,1e-12,accept,9.053098556862522e-20
33546,3.7190096100264466e-05,1e-12,accept,9.057746639023624e-20
33547,3.719009710026447e-05,1e-12,accept,9.052603779948699e-20
33548,3.719009810026447e-05,1e-12,accept,9.052954158076411e-20
33549,3.7190099100264475e-05,1e-12,accept,9.0580571366518e-20
33550,3.719010010026448e-05,1e-12,accept,9.044080939451524e-20
33551,3.719010110026448e-05,1e-12,accept,9.050647164967398e-20
33552,3.719010210026448e-05,1e-12,accept,9.05091031883862e-20
33553,3.7190103100264486e-05,1e-12,accept,9.035933535006736e-20
33554,3.719010410026449e-05,1e-12,accept,9.051936872551736e-20
33555,3.719010510026449e-05,1e-12,accept,9.039313135655575e-20
33556,3.7190106100264494e-05,1e-12,accept,9.043310875527959e-20
33557,3.71901071002645e-05,1e-12,accept,9.053584830899625e-20
33558,3.71901081002645e-05,1e-12,accept,9.059618702339572e-20
33559,3.71901091002645e-05,1e-12,accept,9.054839549580342e-20
33560,3.7190110100264505e-05,1e-12,accept,9.043003933992252e-20
33561,3.719011110026451e-05,1e-12,accept,9.047771469012965e-20
33562,3.719011210026451e-05,1e-12,accept,9.057258019008571e-20
33563,3.7190113100264514e-05,1e-12,accept,9.065037828790088e-20
33564,3.7190114100264516e-05,1e-12,accept,9.048827844051572e-20
33565,3.719011510026452e-05,1e-12,accept,9.061547483210245e-20
33566,3.719011610026452e-05,1e-12,accept,9.047441507072775e-20
33567,3.7190117100264525e-05,1e-12,accept,9.04199830048432e-20
33568,3.719011810026453e-05,1e-12,accept,9.059592465948338e-20
33569,3.719011910026453e-05,1e-12,accept,9.055768903932362e-20
33570,3.719012010026453e-05,1e-12,accept,9.051843448911703e-20
33571,3.7190121100264536e-05,1e-12,accept,9.056053568236198e-20
33572,3.719012210026454e-05,1e-12,accept,9.054424882012631e-20
33573,3.719012310026454e-05,1e-12,accept,9.049869264846332e-20
33574,3.7190124100264544e-05,1e-12,accept,9.054643038428738e-20
33575,3.719012510026455e-05,1e-12,accept,9.051940542060735e-20
33576,3.719012610026455e-05,1e-12,accept,9.043912892066899e-20
33577,3.719012710026455e-05,1e-12,accept,9.040210602490313e-20
33578,3.7190128100264555e-05,1e-12,accept,9.043974322828347e-20
33579,3.719012910026456e-05,1e-12,accept,9.061980617779578e-20
33580,3.719013010026456e-05,1e-12,accept,9.059550226887895e-20
33581,3.7190131100264564e-05,1e-12,accept,9.05142379889417e-20
33582,3.7190132100264566e-05,1e-12,accept,9.043081638170493e-20
33583,3.719013310026457e-05,1e-12,accept,9.042959934910062e-20
33584,3.719013410026457e-05,1e-12,accept,9.054265246655204e-20
33585,3.7190135100264575e-05,1e-12,accept,9.055932630091694e-20
33586,3.719013610026458e-05,1e-12,accept,9.046119634251144e-20
33587,3.719013710026458e-05,1e-12,accept,9.049396292064197e-20
33588,3.719013810026458e-05,1e-12,accept,9.055122947744616e-20
33589,3.7190139100264586e-05,1e-12,accept,9.048332873421513e-20
33590,3.719014010026459e-05,1e-12,accept,9.050563596531621e-20
33591,3.719014110026459e-05,1e-12,accept,9.058130316563337e-20
33592,3.7190142100264594e-05,1e-12,accept,9.045558550642393e-20
33593,3.71901431002646e-05,1e-12,accept,9.045966493461577e-20
33594,3.71901441002646e-05,1e-12,accept,9.042301636603746e-20
33595,3.71901451002646e-05,1e-12,accept,9.035857831370181e-20
33596,3.7190146100264605e-05,1e-12,accept,9.05371814905572e-20
33597,3.719014710026461e-05,1e-12,accept,9.048804665879329e-20
33598,3.719014810026461e-05,1e-12,accept,9.048132450827414e-20
33599,3.7190149100264614e-05,1e-12,accept,9.038347721182602e-20
33600,3.7190150100264616e-05,1e-12,accept,9.044141298487723e-20
33601,3.719015110026462e-05,1e-12,accept,9.06015989976338e-20
33602,3.719015210026462e-05,1e-12,accept,9.052481397404549e-20
33603,3.7190153100264625e-05,1e-12,accept,9.058390333988511e-20
33604,3.719015410026463e-05,1e-12,accept,9.063405538492734e-20
33605,3.719015510026463e-05,1e-12,accept,9.047150158800383e-20
33606,3.719015610026463e-05,1e-12,accept,9.044900913984695e-20
33607,3.7190157100264636e-05,1e-12,accept,9.045014817835364e-20
33608,3.719015810026464e-05,1e-12,accept,9.051290772813603e-20
33609,3.719015910026464e-05,1e-12,accept,9.053934950903318e-20
33610,3.7190160100264644e-05,1e-12,accept,9.055896875618654e-20
33611,3.719016110026465e-05,1e-12,accept,9.05145091946455e-20
33612,3.719016210026465e-05,1e-12,accept,9.066916490067433e-20
33613,3.719016310026465e-05,1e-12,accept,9.054225103701209e-20
33614,3.7190164100264655e-05,1e-12,accept,9.047138440058723e-20
33615,3.719016510026466e-05,1e-12,accept,9.039388163442482e-20
33616,3.719016610026466e-05,1e-12,accept,9.047329858389203e-20
33617,3.7190167100264664e-05,1e-12,accept,9.055549870819972e-20
33618,3.7190168100264666e-05,1e-12,accept,9.048304193449847e-20
33619,3.719016910026467e-05,1e-12,accept,9.038571404939405e-20
33620,3.719017010026467e-05,1e-12,accept,9.051444256776519e-20
33621,3.7190171100264675e-05,1e-12,accept,9.049535092712868e-20
33622,3.719017210026468e-05,1e-12,accept,9.048921778036663e-20
33623,3.719017310026468e-05,1e-12,accept,9.049954994632226e-20
33624,3.719017410026468e-05,1e-12,accept,9.045221664248157e-20
33625,3.7190175100264686e-05,1e-12,accept,9.064741333684373e-20
33626,3.719017610026469e-05,1e-12,accept,9.052058785199547e-20
33627,3.719017710026469e-05,1e-12,accept,9.056988582074114e-20
33628,3.7190178100264694e-05,1e-12,accept,9.052843470243905e-20
33629,3.71901791002647e-05,1e-12,accept,9.049889439617055e-20
33630,3.71901801002647e-05,1e-12,accept,9.051172862397246e-20
33631,3.71901811002647e-05,1e-12,accept,9.036238732082145e-20
33632,3.7190182100264705e-05,1e-12,accept,9.039584298981522e-20
33633,3.719018310026471e-05,1e-12,accept,9.048306728955699e-20
33634,3.719018410026471e-05,1e-12,accept,9.055370347573579e-20
33635,3.7190185100264714e-05,1e-12,accept,9.048378788923183e-20
33636,3.7190186100264717e-05,1e-12,accept,9.063958501609735e-20
33637,3.719018710026472e-05,1e-12,accept,9.054040878621799e-20
33638,3.719018810026472e-05,1e-12,accept,9.052530295865366e-20
33639,3.7190189100264725e-05,1e-12,accept,9.056264465240777e-20
33640,3.719019010026473e-05,1e-12,accept,9.069327872957217e-20
33641,3.719019110026473e-05,1e-12,accept,9.056136180121988e-20
33642,3.719019210026473e-05,1e-12,accept,9.052154317256516e-20
33643,3.7190193100264736e-05,1e-12,accept,9.058372456103193e-20
33644,3.719019410026474e-05,1e-12,accept,9.058680626074258e-20
33645,3.719019510026474e-05,1e-12,accept,9.046631391343348e-20
