n,t,i,p,u,v
2545,10.599999999999932,1,-,-,-
2546,10.599999999999932,2,-,-,-
2547,10.599999999999932,3,0.00011467073529062952,2.0262998286372227e-06,1.4318577119795265e-06
2548,10.612499999999931,1,-,-,-
2549,10.612499999999931,2,-,-,-
2550,10.612499999999931,3,0.00011465943203331073,2.0277762771945123e-06,1.4232973152805308e-06
2551,10.62499999999993,1,-,-,-
2552,10.62499999999993,2,-,-,-
2553,10.62499999999993,3,0.00011471778154756654,2.003031022176429e-06,1.3925295199444835e-06
2554,10.63749999999993,1,-,-,-
2555,10.63749999999993,2,-,-,-
2556,10.63749999999993,3,0.00011477695940031963,2.0244564245692567e-06,1.4007080261269862e-06
2557,10.64999999999993,1,-,-,-
2558,10.64999999999993,2,-,-,-
2559,10.64999999999993,3,0.00011484216007426479,2.0045697989137077e-06,1.3846639816757196e-06
2560,10.662499999999929,1,-,-,-
2561,10.662499999999929,2,-,-,-
2562,10.662499999999929,3,0.00011484516778409941,2.0161283765185443e-06,1.40780549031764e-06
2563,10.674999999999928,1,-,-,-
2564,10.674999999999928,2,-,-,-
2565,10.674999999999928,3,0.0001148826526182596,2.0078381713910448e-06,1.3960870006730942e-06
2566,10.687499999999927,1,-,-,-
2567,10.687499999999927,2,-,-,-
2568,10.687499999999927,3,0.00011488073269625974,2.0000186745758525e-06,1.4106149465702777e-06
2569,10.699999999999926,1,-,-,-
2570,10.699999999999926,2,-,-,-
2571,10.699999999999926,3,0.0001148901798123422,2.000440013860801e-06,1.3896131732189153e-06
2572,10.712499999999926,1,-,-,-
2573,10.712499999999926,2,-,-,-
2574,10.712499999999926,3,0.00011484252276179281,1.9880636076566224e-06,1.3913069766467755e-06
2575,10.724999999999925,1,-,-,-
2576,10.724999999999925,2,-,-,-
2577,10.724999999999925,3,0.00011481038279242033,2.005616286976171e-06,1.396924474430667e-06
2578,10.737499999999924,1,-,-,-
2579,10.737499999999924,2,-,-,-
2580,10.737499999999924,3,0.00011474462165325933,1.9808719497105786e-06,1.382399565062992e-06
2581,10.749999999999924,1,-,-,-
2582,10.749999999999924,2,-,-,-
2583,10.749999999999924,3,0.00011471732069224284,2.000636724155503e-06,1.3941474946181624e-06
2584,10.762499999999923,1,-,-,-
2585,10.762499999999923,2,-,-,-
2586,10.762499999999923,3,0.00011461317795952474,1.979452157994888e-06,1.3735391521689416e-06
2587,10.774999999999922,1,-,-,-
2588,10.774999999999922,2,-,-,-
2589,10.774999999999922,3,0.00011451652599723114,2.0058342087331243e-06,1.399808339219671e-06
2590,10.787499999999921,1,-,-,-
2591,10.787499999999921,2,-,-,-
2592,10.787499999999921,3,0.00011438856816414643,1.976298039415827e-06,1.3796767759793e-06
2593,10.79999999999992,1,-,-,-
2594,10.79999999999992,2,-,-,-
2595,10.79999999999992,3,0.00011427591398230779,1.9909037063173366e-06,1.391338366844289e-06
2596,10.81249999999992,1,-,-,-
2597,10.81249999999992,2,-,-,-
2598,10.81249999999992,3,0.00011415143324842195,1.980091995515302e-06,1.3775436147020971e-06
2599,10.82499999999992,1,-,-,-
2600,10.82499999999992,2,-,-,-
2601,10.82499999999992,3,0.00011399422238267023,1.9685022625149395e-06,1.3692891875953558e-06
2602,10.837499999999919,1,-,-,-
2603,10.837499999999919,2,-,-,-
2604,10.837499999999919,3,0.00011382880881566479,1.9819073239803767e-06,1.3805628803227394e-06
2605,10.849999999999918,1,-,-,-
2606,10.849999999999918,2,-,-,-
2607,10.849999999999918,3,0.00011367433125009365,1.959934593771148e-06,1.3703477031725033e-06
2608,10.862499999999917,1,-,-,-
2609,10.862499999999917,2,-,-,-
2610,10.862499999999917,3,0.00011353602830158317,1.9750849844552494e-06,1.3775231067798284e-06
2611,10.874999999999917,1,-,-,-
2612,10.874999999999917,2,-,-,-
2613,10.874999999999917,3,0.00011332262128704234,1.973473638682033e-06,1.3953252755378607e-06
2614,10.887499999999916,1,-,-,-
2615,10.887499999999916,2,-,-,-
2616,10.887499999999916,3,0.00011315885677422899,1.9771516091320893e-06,1.3779969392852006e-06
2617,10.899999999999915,1,-,-,-
2618,10.899999999999915,2,-,-,-
2619,10.899999999999915,3,0.00011295026992410333,1.959959124048689e-06,1.375742129417159e-06
2620,10.912499999999914,1,-,-,-
2621,10.912499999999914,2,-,-,-
2622,10.912499999999914,3,0.00011277404961596058,1.9689843116521638e-06,1.3705306457669241e-06
2623,10.924999999999914,1,-,-,-
2624,10.924999999999914,2,-,-,-
2625,10.924999999999914,3,0.00011254104337151901,1.949620367559491e-06,1.3687137351035473e-06
2626,10.937499999999913,1,-,-,-
2627,10.937499999999913,2,-,-,-
2628,10.937499999999913,3,0.00011237517675268987,1.949790735537777e-06,1.3494884104325232e-06
2629,10.949999999999912,1,-,-,-
2630,10.949999999999912,2,-,-,-
2631,10.949999999999912,3,0.0001122261155245778,1.9400100451547266e-06,1.3548713642409076e-06
2632,10.962499999999912,1,-,-,-
2633,10.962499999999912,2,-,-,-
2634,10.962499999999912,3,0.00011211483124332244,1.9459092210967877e-06,1.3340756362881104e-06
2635,10.97499999999991,1,-,-,-
2636,10.97499999999991,2,-,-,-
2637,10.97499999999991,3,0.00011195492352732224,1.929441557221882e-06,1.3607381456502853e-06
2638,10.98749999999991,1,-,-,-
2639,10.98749999999991,2,-,-,-
2640,10.98749999999991,3,0.00011179855172330368,1.9353564886857937e-06,1.3252209604900402e-06
2641,10.99999999999991,1,-,-,-
2642,10.99999999999991,2,-,-,-
2643,10.99999999999991,3,0.00011161400837734665,1.9199787641925893e-06,1.3655217465781536e-06
2644,11.012499999999909,1,-,-,-
2645,11.012499999999909,2,-,-,-
2646,11.012499999999909,3,0.00011142840770179972,1.9151917707576196e-06,1.31034489670821e-06
2647,11.024999999999908,1,-,-,-
2648,11.024999999999908,2,-,-,-
2649,11.024999999999908,3,0.00011125023813578462,1.8962207435565122e-06,1.337005671099463e-06
2650,11.037499999999907,1,-,-,-
2651,11.037499999999907,2,-,-,-
2652,11.037499999999907,3,0.00011118760238889283,1.9022649184574937e-06,1.3082778508173827e-06
2653,11.049999999999907,1,-,-,-
2654,11.049999999999907,2,-,-,-
2655,11.049999999999907,3,0.00011105089436363441,1.8936378572934249e-06,1.3328462518579645e-06
2656,11.062499999999906,1,-,-,-
2657,11.062499999999906,2,-,-,-
2658,11.062499999999906,3,0.00011095772814660542,1.8963661760983641e-06,1.3007204683021936e-06
2659,11.074999999999905,1,-,-,-
2660,11.074999999999905,2,-,-,-
2661,11.074999999999905,3,0.00011078207478723592,1.8831512505811607e-06,1.3258517593205381e-06
2662,11.087499999999904,1,-,-,-
2663,11.087499999999904,2,-,-,-
2664,11.087499999999904,3,0.00011068783577698223,1.8891585241780048e-06,1.2978122008514444e-06
2665,11.099999999999904,1,-,-,-
2666,11.099999999999904,2,-,-,-
2667,11.099999999999904,3,0.00011062659623184914,1.8706032382434343e-06,1.3274571219227532e-06
2668,11.112499999999903,1,-,-,-
2669,11.112499999999903,2,-,-,-
2670,11.112499999999903,3,0.00011051621862060488,1.8714659107089136e-06,1.2943352743220617e-06
2671,11.124999999999902,1,-,-,-
2672,11.124999999999902,2,-,-,-
2673,11.124999999999902,3,0.0001103681371923218,1.8533646256071039e-06,1.3214649233265245e-06
2674,11.137499999999902,1,-,-,-
2675,11.137499999999902,2,-,-,-
2676,11.137499999999902,3,0.0001102964885336583,1.852919136724982e-06,1.290156079242493e-06
2677,11.1499999999999,1,-,-,-
2678,11.1499999999999,2,-,-,-
2679,11.1499999999999,3,0.0001101952195006121,1.8383850614629526e-06,1.3085633771002092e-06
2680,11.1624999999999,1,-,-,-
2681,11.1624999999999,2,-,-,-
2682,11.1624999999999,3,0.00011013383063381716,1.8389194868803728e-06,1.2741351457891333e-06
2683,11.1749999999999,1,-,-,-
2684,11.1749999999999,2,-,-,-
2685,11.1749999999999,3,0.00011005749217584692,1.8328221860164276e-06,1.299812027545355e-06
2686,11.187499999999899,1,-,-,-
2687,11.187499999999899,2,-,-,-
2688,11.187499999999899,3,0.00011000290610163698,1.8478091981370754e-06,1.2748550460571184e-06
2689,11.199999999999898,1,-,-,-
2690,11.199999999999898,2,-,-,-
2691,11.199999999999898,3,0.00010991370734801924,1.8428738538508686e-06,1.3168968107301535e-06
2692,11.212499999999897,1,-,-,-
2693,11.212499999999897,2,-,-,-
2694,11.212499999999897,3,0.0001098570961629657,1.845185596452522e-06,1.2914896503191154e-06
2695,11.224999999999897,1,-,-,-
2696,11.224999999999897,2,-,-,-
2697,11.224999999999897,3,0.00010977944284685892,1.825872067425991e-06,1.3239935423593603e-06
2698,11.237499999999896,1,-,-,-
2699,11.237499999999896,2,-,-,-
2700,11.237499999999896,3,0.00010975961465119991,1.8257255675546914e-06,1.2759306561974294e-06
2701,11.249999999999895,1,-,-,-
2702,11.249999999999895,2,-,-,-
2703,11.249999999999895,3,0.00010964786067835426,1.8166943158044212e-06,1.2933435879819827e-06
2704,11.262499999999894,1,-,-,-
2705,11.262499999999894,2,-,-,-
2706,11.262499999999894,3,0.00010959238917228285,1.8112169505045557e-06,1.2525680865391603e-06
2707,11.274999999999894,1,-,-,-
2708,11.274999999999894,2,-,-,-
2709,11.274999999999894,3,0.00010951002566036878,1.8044655572433248e-06,1.2801447902832534e-06
2710,11.287499999999893,1,-,-,-
2711,11.287499999999893,2,-,-,-
2712,11.287499999999893,3,0.00010947827951010385,1.7963467402562156e-06,1.24003235162138e-06
2713,11.299999999999892,1,-,-,-
2714,11.299999999999892,2,-,-,-
2715,11.299999999999892,3,0.00010940757733947068,1.7891664703911912e-06,1.2683559397172986e-06
2716,11.312499999999892,1,-,-,-
2717,11.312499999999892,2,-,-,-
2718,11.312499999999892,3,0.00010934100321682392,1.790205237456965e-06,1.2401151677201485e-06
2719,11.324999999999891,1,-,-,-
2720,11.324999999999891,2,-,-,-
2721,11.324999999999891,3,0.00010921926685314543,1.7836796964100605e-06,1.2725070103338217e-06
2722,11.33749999999989,1,-,-,-
2723,11.33749999999989,2,-,-,-
2724,11.33749999999989,3,0.00010913339005216525,1.7843394256245506e-06,1.2472053008615766e-06
2725,11.34999999999989,1,-,-,-
2726,11.34999999999989,2,-,-,-
2727,11.34999999999989,3,0.00010902403593187808,1.759341917952866e-06,1.2742657408735782e-06
2728,11.362499999999889,1,-,-,-
2729,11.362499999999889,2,-,-,-
2730,11.362499999999889,3,0.00010894520880219282,1.7875163251010951e-06,1.2510064853239307e-06
2731,11.374999999999888,1,-,-,-
2732,11.374999999999888,2,-,-,-
2733,11.374999999999888,3,0.00010883746555447767,1.7612757533212747e-06,1.2663829539894069e-06
2734,11.387499999999887,1,-,-,-
2735,11.387499999999887,2,-,-,-
2736,11.387499999999887,3,0.00010872870616332139,1.7765334208858126e-06,1.2427343937806505e-06
2737,11.399999999999887,1,-,-,-
2738,11.399999999999887,2,-,-,-
2739,11.399999999999887,3,0.00010857995756507334,1.75249051665087e-06,1.2594888909356884e-06
2740,11.412499999999886,1,-,-,-
2741,11.412499999999886,2,-,-,-
2742,11.412499999999886,3,0.00010844983874988363,1.7732988219140746e-06,1.235976544492813e-06
2743,11.424999999999885,1,-,-,-
2744,11.424999999999885,2,-,-,-
2745,11.424999999999885,3,0.00010828675406711471,1.7538765140468102e-06,1.2674845873021225e-06
2746,11.437499999999885,1,-,-,-
2747,11.437499999999885,2,-,-,-
2748,11.437499999999885,3,0.00010817016140726744,1.771356439589705e-06,1.2282593738957584e-06
2749,11.449999999999884,1,-,-,-
2750,11.449999999999884,2,-,-,-
2751,11.449999999999884,3,0.00010798201602549222,1.7409248390523436e-06,1.2392281212140041e-06
2752,11.462499999999883,1,-,-,-
2753,11.462499999999883,2,-,-,-
2754,11.462499999999883,3,0.00010782707180401625,1.7529882894271284e-06,1.2173005977010825e-06
2755,11.474999999999882,1,-,-,-
2756,11.474999999999882,2,-,-,-
2757,11.474999999999882,3,0.000107612929766612,1.733182980976805e-06,1.2346694395606293e-06
2758,11.487499999999882,1,-,-,-
2759,11.487499999999882,2,-,-,-
2760,11.487499999999882,3,0.00010742144218066224,1.7465639095032182e-06,1.2117398157193968e-06
2761,11.499999999999881,1,-,-,-
2762,11.499999999999881,2,-,-,-
2763,11.499999999999881,3,0.00010728416126418472,1.7222993718164226e-06,1.2447204560248653e-06
2764,11.51249999999988,1,-,-,-
2765,11.51249999999988,2,-,-,-
2766,11.51249999999988,3,0.00010711556861223917,1.7351404488802596e-06,1.2255722998695282e-06
2767,11.52499999999988,1,-,-,-
2768,11.52499999999988,2,-,-,-
2769,11.52499999999988,3,0.00010692315748507524,1.7163277576550362e-06,1.242167776956152e-06
2770,11.537499999999879,1,-,-,-
2771,11.537499999999879,2,-,-,-
2772,11.537499999999879,3,0.00010675127579322465,1.727178324899331e-06,1.221134490475613e-06
2773,11.549999999999878,1,-,-,-
2774,11.549999999999878,2,-,-,-
2775,11.549999999999878,3,0.00010653947775399506,1.7204783588480724e-06,1.235951998539529e-06
2776,11.562499999999877,1,-,-,-
2777,11.562499999999877,2,-,-,-
2778,11.562499999999877,3,0.00010636865166550545,1.7226103445784431e-06,1.2078917247506213e-06
2779,11.574999999999877,1,-,-,-
2780,11.574999999999877,2,-,-,-
2781,11.574999999999877,3,0.00010616502767718538,1.7060381099440706e-06,1.2315190244053677e-06
2782,11.587499999999876,1,-,-,-
2783,11.587499999999876,2,-,-,-
2784,11.587499999999876,3,0.00010595025752637552,1.7190002052307472e-06,1.2046803602461721e-06
2785,11.599999999999875,1,-,-,-
2786,11.599999999999875,2,-,-,-
2787,11.599999999999875,3,0.000105754254242964,1.6877716186002951e-06,1.217340204684551e-06
2788,11.612499999999875,1,-,-,-
2789,11.612499999999875,2,-,-,-
2790,11.612499999999875,3,0.00010556468243152455,1.7082257241129717e-06,1.2122456906500054e-06
2791,11.624999999999874,1,-,-,-
2792,11.624999999999874,2,-,-,-
2793,11.624999999999874,3,0.00010535943083415857,1.690146645218798e-06,1.2339175311261972e-06
2794,11.637499999999873,1,-,-,-
2795,11.637499999999873,2,-,-,-
2796,11.637499999999873,3,0.00010517054800838533,1.7110964580138895e-06,1.2135517754372937e-06
2797,11.649999999999872,1,-,-,-
2798,11.649999999999872,2,-,-,-
2799,11.649999999999872,3,0.00010495826386333921,1.697646705001754e-06,1.2457245455708155e-06
2800,11.662499999999872,1,-,-,-
2801,11.662499999999872,2,-,-,-
2802,11.662499999999872,3,0.00010478834452091893,1.6982044950081466e-06,1.2012991165608288e-06
2803,11.674999999999871,1,-,-,-
2804,11.674999999999871,2,-,-,-
2805,11.674999999999871,3,0.00010461426966928602,1.671724543469291e-06,1.222500789352529e-06
2806,11.68749999999987,1,-,-,-
2807,11.68749999999987,2,-,-,-
2808,11.68749999999987,3,0.00010445190745805966,1.6971292029949927e-06,1.200607805325078e-06
2809,11.69999999999987,1,-,-,-
2810,11.69999999999987,2,-,-,-
2811,11.69999999999987,3,0.00010427891375546942,1.6694016856053464e-06,1.222585136209574e-06
2812,11.712499999999869,1,-,-,-
2813,11.712499999999869,2,-,-,-
2814,11.712499999999869,3,0.00010414451844024612,1.6929792334608677e-06,1.1872780354175223e-06
2815,11.724999999999868,1,-,-,-
2816,11.724999999999868,2,-,-,-
2817,11.724999999999868,3,0.00010398946848830084,1.6692786611232073e-06,1.2337516267323648e-06
2818,11.737499999999867,1,-,-,-
2819,11.737499999999867,2,-,-,-
2820,11.737499999999867,3,0.00010384745169586768,1.697574373373372e-06,1.1992007896631384e-06
2821,11.749999999999867,1,-,-,-
2822,11.749999999999867,2,-,-,-
2823,11.749999999999867,3,0.00010370862353415118,1.6688681636249628e-06,1.2334946324179035e-06
2824,11.762499999999866,1,-,-,-
2825,11.762499999999866,2,-,-,-
2826,11.762499999999866,3,0.0001036079171182543,1.6928021797974865e-06,1.2004942467190228e-06
2827,11.774999999999865,1,-,-,-
2828,11.774999999999865,2,-,-,-
2829,11.774999999999865,3,0.00010345805611874469,1.6723018548513475e-06,1.220599910367329e-06
2830,11.787499999999865,1,-,-,-
2831,11.787499999999865,2,-,-,-
2832,11.787499999999865,3,0.00010332754812576176,1.6838747952399437e-06,1.1934893253040785e-06
2833,11.799999999999864,1,-,-,-
2834,11.799999999999864,2,-,-,-
2835,11.799999999999864,3,0.0001032400168389971,1.6605325711752966e-06,1.2135170933358362e-06
2836,11.812499999999863,1,-,-,-
2837,11.812499999999863,2,-,-,-
2838,11.812499999999863,3,0.00010315720224562948,1.6751096972677134e-06,1.1783134635286153e-06
2839,11.824999999999863,1,-,-,-
2840,11.824999999999863,2,-,-,-
2841,11.824999999999863,3,0.00010306289861806188,1.6582667106028086e-06,1.197546232208541e-06
2842,11.837499999999862,1,-,-,-
2843,11.837499999999862,2,-,-,-
2844,11.837499999999862,3,0.00010296847475503895,1.6647785721461967e-06,1.1618670789944443e-06
2845,11.849999999999861,1,-,-,-
2846,11.849999999999861,2,-,-,-
2847,11.849999999999861,3,0.00010287463631740174,1.6544491464637969e-06,1.1920880268729396e-06
2848,11.86249999999986,1,-,-,-
2849,11.86249999999986,2,-,-,-
2850,11.86249999999986,3,0.00010281497022548086,1.6645630061331095e-06,1.1645968621617637e-06
2851,11.87499999999986,1,-,-,-
2852,11.87499999999986,2,-,-,-
2853,11.87499999999986,3,0.00010275685389800581,1.6499116667447574e-06,1.219923455114143e-06
2854,11.887499999999859,1,-,-,-
2855,11.887499999999859,2,-,-,-
2856,11.887499999999859,3,0.00010270748965237074,1.6586056472275994e-06,1.1710586235774933e-06
2857,11.899999999999858,1,-,-,-
2858,11.899999999999858,2,-,-,-
2859,11.899999999999858,3,0.0001026584459687375,1.6422656690140447e-06,1.1938337276651595e-06
2860,11.912499999999858,1,-,-,-
2861,11.912499999999858,2,-,-,-
2862,11.912499999999858,3,0.00010264720878361061,1.6581620893118774e-06,1.1727176277769565e-06
2863,11.924999999999857,1,-,-,-
2864,11.924999999999857,2,-,-,-
2865,11.924999999999857,3,0.00010259342871541911,1.652967417095408e-06,1.2147087883059596e-06
2866,11.937499999999856,1,-,-,-
2867,11.937499999999856,2,-,-,-
2868,11.937499999999856,3,0.00010252157230961756,1.6409141498010965e-06,1.1575311150359335e-06
2869,11.949999999999855,1,-,-,-
2870,11.949999999999855,2,-,-,-
2871,11.949999999999855,3,0.00010248256664360502,1.6306542273411787e-06,1.2056934521687935e-06
2872,11.962499999999855,1,-,-,-
2873,11.962499999999855,2,-,-,-
2874,11.962499999999855,3,0.00010246182027564806,1.6394447294568988e-06,1.1580554614319227e-06
2875,11.974999999999854,1,-,-,-
2876,11.974999999999854,2,-,-,-
2877,11.974999999999854,3,0.00010241589350460216,1.623637504524076e-06,1.2173876856949487e-06
2878,11.987499999999853,1,-,-,-
2879,11.987499999999853,2,-,-,-
2880,11.987499999999853,3,0.00010240443455729583,1.627137235206634e-06,1.1552777869871933e-06
2881,11.999999999999853,1,-,-,-
2882,11.999999999999853,2,-,-,-
2883,11.999999999999853,3,0.00010235534265380747,1.611587743164847e-06,1.1797008677026858e-06
2884,12.012499999999852,1,-,-,-
2885,12.012499999999852,2,-,-,-
2886,12.012499999999852,3,0.00010235871657101448,1.6271788736748896e-06,1.1492978223827779e-06
2887,12.024999999999851,1,-,-,-
2888,12.024999999999851,2,-,-,-
2889,12.024999999999851,3,0.00010233758666537465,1.6284954502598851e-06,1.1679380826214062e-06
2890,12.03749999999985,1,-,-,-
2891,12.03749999999985,2,-,-,-
2892,12.03749999999985,3,0.00010231268674159631,1.6152762421125042e-06,1.1325722045194577e-06
2893,12.04999999999985,1,-,-,-
2894,12.04999999999985,2,-,-,-
2895,12.04999999999985,3,0.00010228167291198832,1.6001673416954038e-06,1.1847212621217389e-06
2896,12.062499999999849,1,-,-,-
2897,12.062499999999849,2,-,-,-
2898,12.062499999999849,3,0.00010223906027129775,1.6111794685879802e-06,1.1535410673935934e-06
2899,12.074999999999848,1,-,-,-
2900,12.074999999999848,2,-,-,-
2901,12.074999999999848,3,0.00010219503576897355,1.594863741138398e-06,1.1673071066253462e-06
2902,12.087499999999848,1,-,-,-
2903,12.087499999999848,2,-,-,-
2904,12.087499999999848,3,0.00010216182290664583,1.589460576680979e-06,1.1117728610528527e-06
2905,12.099999999999847,1,-,-,-
2906,12.099999999999847,2,-,-,-
2907,12.099999999999847,3,0.00010209318694695176,1.586375928650394e-06,1.146830993296222e-06
2908,12.112499999999846,1,-,-,-
2909,12.112499999999846,2,-,-,-
2910,12.112499999999846,3,0.0001020519886883145,1.600234832817436e-06,1.1034546239938455e-06
2911,12.124999999999845,1,-,-,-
2912,12.124999999999845,2,-,-,-
2913,12.124999999999845,3,0.00010195259330139223,1.5964284217862507e-06,1.1512646360073318e-06
2914,12.137499999999845,1,-,-,-
2915,12.137499999999845,2,-,-,-
2916,12.137499999999845,3,0.00010181863112603631,1.5754558689820434e-06,1.1146931537260567e-06
2917,12.149999999999844,1,-,-,-
2918,12.149999999999844,2,-,-,-
2919,12.149999999999844,3,0.00010173659068939065,1.565931211173849e-06,1.1467807981780713e-06
2920,12.162499999999843,1,-,-,-
2921,12.162499999999843,2,-,-,-
2922,12.162499999999843,3,0.00010169565514252615,1.563202369805873e-06,1.0825805531481324e-06
2923,12.174999999999843,1,-,-,-
2924,12.174999999999843,2,-,-,-
2925,12.174999999999843,3,0.0001016257142470948,1.5635871966151129e-06,1.1141605148662453e-06
2926,12.187499999999842,1,-,-,-
2927,12.187499999999842,2,-,-,-
2928,12.187499999999842,3,0.00010149643311474736,1.5864270201098438e-06,1.127473802124288e-06
2929,12.199999999999841,1,-,-,-
2930,12.199999999999841,2,-,-,-
2931,12.199999999999841,3,0.00010136914986009326,1.5608138330898097e-06,1.127799365006586e-06
2932,12.21249999999984,1,-,-,-
2933,12.21249999999984,2,-,-,-
2934,12.21249999999984,3,0.00010129695600088112,1.5605270770055178e-06,1.0787418273912546e-06
2935,12.22499999999984,1,-,-,-
2936,12.22499999999984,2,-,-,-
2937,12.22499999999984,3,0.00010120531872866708,1.5491430736899172e-06,1.1069614876435245e-06
2938,12.237499999999839,1,-,-,-
2939,12.237499999999839,2,-,-,-
2940,12.237499999999839,3,0.00010106026580180805,1.5611324687581642e-06,1.0969929983098354e-06
2941,12.249999999999838,1,-,-,-
2942,12.249999999999838,2,-,-,-
2943,12.249999999999838,3,0.00010087358509759012,1.5469587035123615e-06,1.153099854668438e-06
2944,12.262499999999838,1,-,-,-
2945,12.262499999999838,2,-,-,-
2946,12.262499999999838,3,0.00010071350643918566,1.5482360369625247e-06,1.1258802357933832e-06
2947,12.274999999999837,1,-,-,-
2948,12.274999999999837,2,-,-,-
2949,12.274999999999837,3,0.00010054782587852824,1.5368457424252935e-06,1.1563496726139748e-06
2950,12.287499999999836,1,-,-,-
2951,12.287499999999836,2,-,-,-
2952,12.287499999999836,3,0.00010041325532289365,1.5403510225638375e-06,1.119945566319325e-06
2953,12.299999999999836,1,-,-,-
2954,12.299999999999836,2,-,-,-
2955,12.299999999999836,3,0.00010025033783154175,1.5261077985375472e-06,1.1401486099804842e-06
2956,12.312499999999835,1,-,-,-
2957,12.312499999999835,2,-,-,-
2958,12.312499999999835,3,0.0001001395270797298,1.5278340485855298e-06,1.130157011417813e-06
2959,12.324999999999834,1,-,-,-
2960,12.324999999999834,2,-,-,-
2961,12.324999999999834,3,0.00010000230466273992,1.5247087920499266e-06,1.1083081007996582e-06
2962,12.337499999999833,1,-,-,-
2963,12.337499999999833,2,-,-,-
2964,12.337499999999833,3,9.987486461489848e-05,1.5394204386253327e-06,1.150596802172648e-06
2965,12.349999999999833,1,-,-,-
2966,12.349999999999833,2,-,-,-
2967,12.349999999999833,3,9.975480059652624e-05,1.526356771675561e-06,1.0840908114128897e-06
2968,12.362499999999832,1,-,-,-
2969,12.362499999999832,2,-,-,-
2970,12.362499999999832,3,9.96687087864718e-05,1.5400259569096516e-06,1.1141431281660521e-06
2971,12.374999999999831,1,-,-,-
2972,12.374999999999831,2,-,-,-
2973,12.374999999999831,3,9.958239354709717e-05,1.522054267371134e-06,1.0795723739464986e-06
2974,12.38749999999983,1,-,-,-
2975,12.38749999999983,2,-,-,-
2976,12.38749999999983,3,9.94215519398524e-05,1.5321314628256675e-06,1.1305824302292055e-06
2977,12.39999999999983,1,-,-,-
2978,12.39999999999983,2,-,-,-
2979,12.39999999999983,3,9.92891926027932e-05,1.5204540625092776e-06,1.1062563891731272e-06
2980,12.41249999999983,1,-,-,-
2981,12.41249999999983,2,-,-,-
2982,12.41249999999983,3,9.91782269798693e-05,1.5252754776736204e-06,1.1542624350876257e-06
2983,12.424999999999828,1,-,-,-
